,ATP,Round,Player,WRank,LRank,Day,Month,Year,Rank,Win
487,6,1,Goldstein P.,17,87,17,1,2000,87,0
488,6,1,Llodra M.,263,61,17,1,2000,263,1
489,6,1,Gaudio G.,263,61,17,1,2000,61,0
490,6,1,Woodforde M.,126,113,17,1,2000,126,1
491,6,1,Sanguinetti D.,126,113,17,1,2000,113,0
492,6,1,Woodbridge T.,204,93,17,1,2000,204,1
493,6,1,Siemerink J.,204,93,17,1,2000,93,0
494,6,1,Voinea A.,95,21,17,1,2000,95,1
495,6,1,Spadea V.,95,21,17,1,2000,21,0
496,6,1,Vinciguerra A.,99,63,17,1,2000,99,1
497,6,1,Gumy H.,99,63,17,1,2000,63,0
498,6,1,Lapentti N.,7,32,17,1,2000,7,1
499,6,1,Medvedev A.,7,32,17,1,2000,32,0
500,6,1,Vanek J.,153,114,17,1,2000,153,1
501,6,1,Wessels P.,153,114,17,1,2000,114,0
502,6,1,Vacek D.,44,109,17,1,2000,44,1
503,6,1,Stanoytchev O.,44,109,17,1,2000,109,0
504,6,1,Ullyett K.,182,122,17,1,2000,182,1
505,6,1,Tabara M.,182,122,17,1,2000,122,0
506,6,1,Tillstrom M.,79,103,17,1,2000,79,1
507,6,1,Lareau S.,79,103,17,1,2000,103,0
508,6,1,Tieleman L.,89,52,17,1,2000,89,1
509,6,1,Martin A.,89,52,17,1,2000,52,0
510,6,1,Stafford G.,472,23,17,1,2000,472,1
511,6,1,Safin M.,472,23,17,1,2000,23,0
512,6,1,Srichaphan P.,102,18,17,1,2000,102,1
513,6,1,Kucera K.,102,18,17,1,2000,18,0
514,6,1,Squillari F.,48,356,17,1,2000,48,1
515,6,1,Sirianni J.,48,356,17,1,2000,356,0
516,6,1,Sluiter R.,166,88,17,1,2000,166,1
517,6,1,Gaudenzi A.,166,88,17,1,2000,88,0
518,6,1,Sekulov J.,133,72,17,1,2000,133,1
519,6,1,Ljubicic I.,133,72,17,1,2000,72,0
520,6,1,Vicente F.,55,59,17,1,2000,55,1
521,6,1,Berasategui A.,55,59,17,1,2000,59,0
522,6,1,Schalken S.,47,77,17,1,2000,47,1
523,6,1,Blanco G.,47,77,17,1,2000,77,0
524,6,1,Schuettler R.,60,73,17,1,2000,60,1
525,6,1,Marin J.A.,60,73,17,1,2000,73,0
526,6,1,Martin T.,9,71,17,1,2000,9,1
527,6,1,Black B.,9,71,17,1,2000,71,0
528,6,1,Mirnyi M.,67,94,17,1,2000,67,1
529,6,1,Agenor R.,67,94,17,1,2000,94,0
530,6,1,Novak J.,37,75,17,1,2000,37,1
531,6,1,Hipfl M.,37,75,17,1,2000,75,0
532,6,1,Paes L.,137,201,17,1,2000,137,1
533,6,1,Petrovic D.,137,201,17,1,2000,201,0
534,6,1,Philippoussis M.,19,189,17,1,2000,19,1
535,6,1,Okun N.,19,189,17,1,2000,189,0
536,6,1,Norman M.,11,97,17,1,2000,11,1
537,6,1,Mamiit C.,11,97,17,1,2000,97,0
538,6,1,Pozzi G.,82,118,17,1,2000,82,1
539,6,1,Zib T.,82,118,17,1,2000,118,0
540,6,1,Pretzsch A.,115,162,17,1,2000,115,1
541,6,1,O'Brien A.,115,162,17,1,2000,162,0
542,6,1,Rochus C.,120,20,17,1,2000,120,1
543,6,1,Costa A.,120,20,17,1,2000,20,0
544,6,1,Rosset M.,45,143,17,1,2000,45,1
545,6,1,Delgado J.,45,143,17,1,2000,143,0
546,6,1,Sampras P.,3,105,17,1,2000,3,1
547,6,1,Arthurs W.,3,105,17,1,2000,105,0
548,6,1,Portas A.,91,5,17,1,2000,91,1
549,6,1,Kuerten G.,91,5,17,1,2000,5,0
550,9,1,Goldstein P.,98,241,7,2,2000,98,1
551,9,1,Blake J.,98,241,7,2,2000,241,0
552,8,6,Federer R.,67,38,7,2,2000,67,1
553,8,6,Santoro F.,67,38,7,2,2000,38,0
554,9,1,Gimelstob J.,95,55,7,2,2000,95,1
555,9,1,Gambill J.M.,95,55,7,2,2000,55,0
556,9,1,Ferreira W.,53,698,7,2,2000,53,1
557,9,1,Salzenstein J.,53,698,7,2,2000,698,0
558,9,1,Courier J.,44,397,7,2,2000,44,1
559,9,1,Taino E.,44,397,7,2,2000,397,0
560,9,1,Chang M.,42,96,7,2,2000,42,1
561,9,1,Srichaphan P.,42,96,7,2,2000,96,0
562,9,1,Agenor R.,94,587,7,2,2000,94,1
563,9,1,King P.,94,587,7,2,2000,587,0
564,8,7,Rosset M.,77,67,7,2,2000,77,1
565,8,7,Federer R.,77,67,7,2,2000,67,0
566,8,6,Rosset M.,77,20,7,2,2000,77,1
567,8,6,Grosjean S.,77,20,7,2,2000,20,0
568,8,5,Santoro F.,38,147,7,2,2000,38,1
569,8,5,Guardiola T.,38,147,7,2,2000,147,0
570,8,2,Ljubicic I.,69,3,7,2,2000,69,1
571,8,2,Kafelnikov Y.,69,3,7,2,2000,3,0
572,8,5,Grosjean S.,20,84,7,2,2000,20,1
573,8,5,Vinciguerra A.,20,84,7,2,2000,84,0
574,8,5,Federer R.,67,69,7,2,2000,67,1
575,8,5,Ljubicic I.,67,69,7,2,2000,69,0
576,8,2,Vinciguerra A.,84,87,7,2,2000,84,1
577,8,2,Diaz J.,84,87,7,2,2000,87,0
578,8,2,Santoro F.,38,91,7,2,2000,38,1
579,8,2,Siemerink J.,38,91,7,2,2000,91,0
580,8,2,Rosset M.,77,51,7,2,2000,77,1
581,8,2,Clement A.,77,51,7,2,2000,51,0
582,8,2,Ivanisevic G.,63,12,7,2,2000,63,1
583,8,2,Enqvist T.,63,12,7,2,2000,12,0
584,8,2,Guardiola T.,147,114,7,2,2000,147,1
585,8,2,Kroslak J.,147,114,7,2,2000,114,0
586,8,2,Grosjean S.,20,203,7,2,2000,20,1
587,8,2,Roux L.,20,203,7,2,2000,203,0
588,9,1,Larsson M.,82,127,7,2,2000,82,1
589,9,1,Rodriguez M.,82,127,7,2,2000,127,0
590,8,5,Rosset M.,77,63,7,2,2000,77,1
591,8,5,Ivanisevic G.,77,63,7,2,2000,63,0
592,9,1,Liukko V.,188,99,7,2,2000,188,1
593,9,1,Tieleman L.,188,99,7,2,2000,99,0
594,8,2,Federer R.,67,41,7,2,2000,67,1
595,8,2,Johansson T.,67,41,7,2,2000,41,0
596,9,1,Mamiit C.,97,117,7,2,2000,97,1
597,9,1,Alonso J.,97,117,7,2,2000,117,0
598,9,7,Philippoussis M.,17,79,7,2,2000,17,1
599,9,7,Tillstrom M.,17,79,7,2,2000,79,0
600,9,6,Tillstrom M.,79,53,7,2,2000,79,1
601,9,6,Ferreira W.,79,53,7,2,2000,53,0
602,9,6,Philippoussis M.,17,44,7,2,2000,17,1
603,9,6,Courier J.,17,44,7,2,2000,44,0
604,9,5,Tillstrom M.,79,42,7,2,2000,79,1
605,9,5,Chang M.,79,42,7,2,2000,42,0
606,9,5,Philippoussis M.,17,95,7,2,2000,17,1
607,9,5,Gimelstob J.,17,95,7,2,2000,95,0
608,9,5,Ferreira W.,53,82,7,2,2000,53,1
609,9,5,Larsson M.,53,82,7,2,2000,82,0
610,9,5,Courier J.,44,98,7,2,2000,44,1
611,9,5,Goldstein P.,44,98,7,2,2000,98,0
612,9,2,Tillstrom M.,79,60,7,2,2000,79,1
613,9,2,Sargsian S.,79,60,7,2,2000,60,0
614,9,2,Philippoussis M.,17,94,7,2,2000,17,1
615,9,2,Agenor R.,17,94,7,2,2000,94,0
616,9,1,Malisse X.,143,71,7,2,2000,143,1
617,9,1,Fromberg R.,143,71,7,2,2000,71,0
618,9,2,Larsson M.,82,125,7,2,2000,82,1
619,9,2,Woodforde M.,82,125,7,2,2000,125,0
620,9,2,Gimelstob J.,95,120,7,2,2000,95,1
621,9,2,Zib T.,95,120,7,2,2000,120,0
622,9,2,Ferreira W.,53,188,7,2,2000,53,1
623,9,2,Liukko V.,53,188,7,2,2000,188,0
624,9,2,Courier J.,44,64,7,2,2000,44,1
625,9,2,Gumy H.,44,64,7,2,2000,64,0
626,9,2,Chang M.,42,97,7,2,2000,42,1
627,9,2,Mamiit C.,42,97,7,2,2000,97,0
628,9,1,Zib T.,120,100,7,2,2000,120,1
629,9,1,Massu N.,120,100,7,2,2000,100,0
630,9,1,Woodforde M.,125,584,7,2,2000,125,1
631,9,1,Humphries S.,125,584,7,2,2000,584,0
632,9,1,Tillstrom M.,79,46,7,2,2000,79,1
633,9,1,Squillari F.,79,46,7,2,2000,46,0
634,9,1,Sargsian S.,60,66,7,2,2000,60,1
635,9,1,van Lottum J.,60,66,7,2,2000,66,0
636,9,1,Philippoussis M.,17,73,7,2,2000,17,1
637,9,1,Canas G.,17,73,7,2,2000,73,0
638,9,2,Goldstein P.,98,143,7,2,2000,98,1
639,9,2,Malisse X.,98,143,7,2,2000,143,0
640,8,1,Vinciguerra A.,84,23,7,2,2000,84,1
641,8,1,Safin M.,84,23,7,2,2000,23,0
642,9,1,Gumy H.,64,179,7,2,2000,64,1
643,9,1,Woodbridge T.,64,179,7,2,2000,179,0
644,8,1,Santoro F.,38,110,7,2,2000,38,1
645,8,1,Wessels P.,38,110,7,2,2000,110,0
646,7,2,Golmard J.,33,61,7,2,2000,33,1
647,7,2,Pavel A.,33,61,7,2,2000,61,0
648,7,2,Ferrero J.C.,39,9,7,2,2000,39,1
649,7,2,Lapentti N.,39,9,7,2,2000,9,0
650,7,2,El Aynaoui Y.,21,78,7,2,2000,21,1
651,7,2,Blanco G.,21,78,7,2,2000,78,0
652,7,2,Costa A.,18,40,7,2,2000,18,1
653,7,2,Koubek S.,18,40,7,2,2000,40,0
654,7,2,Alami K.,34,47,7,2,2000,34,1
655,7,2,Vicente F.,34,47,7,2,2000,47,0
656,7,1,Vicente F.,47,140,7,2,2000,47,1
657,7,1,Paes L.,47,140,7,2,2000,140,0
658,7,1,Pavel A.,61,68,7,2,2000,61,1
659,7,1,Prinosil D.,61,68,7,2,2000,68,0
660,7,1,Novak J.,43,141,7,2,2000,43,1
661,7,1,Alvarez E.,43,141,7,2,2000,141,0
662,7,1,Martin A.,52,76,7,2,2000,52,1
663,7,1,Tarango J.,52,76,7,2,2000,76,0
664,7,2,Kiefer N.,4,52,7,2,2000,4,1
665,7,2,Martin A.,4,52,7,2,2000,52,0
666,7,1,Mantilla F.,25,70,7,2,2000,25,1
667,7,1,Black B.,25,70,7,2,2000,70,0
668,7,1,Koubek S.,40,72,7,2,2000,40,1
669,7,1,Marin J.A.,40,72,7,2,2000,72,0
670,7,1,Kiefer N.,4,160,7,2,2000,4,1
671,7,1,Burgsmuller L.,4,160,7,2,2000,160,0
672,7,1,Golmard J.,33,37,7,2,2000,33,1
673,7,1,Clavet F.,33,37,7,2,2000,37,0
674,7,1,Ferrero J.C.,39,108,7,2,2000,39,1
675,7,1,Damm M.,39,108,7,2,2000,108,0
676,7,1,El Aynaoui Y.,21,50,7,2,2000,21,1
677,7,1,Ilie A.,21,50,7,2,2000,50,0
678,7,1,Costa A.,18,59,7,2,2000,18,1
679,7,1,Berasategui A.,18,59,7,2,2000,59,0
680,7,1,Black W.,153,45,7,2,2000,153,1
681,7,1,Vacek D.,153,45,7,2,2000,45,0
682,7,1,Arazi H.,27,57,7,2,2000,27,1
683,7,1,Schuettler R.,27,57,7,2,2000,57,0
684,7,1,Alami K.,34,6,7,2,2000,34,1
685,7,1,Norman M.,34,6,7,2,2000,6,0
686,7,1,Lapentti N.,9,173,7,2,2000,9,1
687,7,1,Gross O.,9,173,7,2,2000,173,0
688,7,2,Mantilla F.,25,153,7,2,2000,25,1
689,7,2,Black W.,25,153,7,2,2000,153,0
690,7,1,Blanco G.,78,49,7,2,2000,78,1
691,7,1,Schalken S.,78,49,7,2,2000,49,0
692,8,1,Siemerink J.,91,186,7,2,2000,91,1
693,8,1,Raoux G.,91,186,7,2,2000,186,0
694,7,2,Novak J.,43,27,7,2,2000,43,1
695,7,2,Arazi H.,43,27,7,2,2000,27,0
696,8,1,Rosset M.,77,106,7,2,2000,77,1
697,8,1,Arthurs W.,77,106,7,2,2000,106,0
698,8,1,Kroslak J.,114,24,7,2,2000,114,1
699,8,1,Hrbaty D.,114,24,7,2,2000,24,0
700,8,1,Kafelnikov Y.,3,89,7,2,2000,3,1
701,8,1,Pozzi G.,3,89,7,2,2000,89,0
702,8,1,Johansson T.,41,74,7,2,2000,41,1
703,8,1,Bastl G.,41,74,7,2,2000,74,0
704,8,1,Ivanisevic G.,63,167,7,2,2000,63,1
705,8,1,Saulnier C.,63,167,7,2,2000,167,0
706,8,1,Guardiola T.,147,107,7,2,2000,147,1
707,8,1,Stanoytchev O.,147,107,7,2,2000,107,0
708,8,1,Grosjean S.,20,54,7,2,2000,20,1
709,8,1,di Pasquale A.,20,54,7,2,2000,54,0
710,8,1,Federer R.,67,93,7,2,2000,67,1
711,8,1,Dupuis A.,67,93,7,2,2000,93,0
712,8,1,Ljubicic I.,69,80,7,2,2000,69,1
713,8,1,Voinea A.,69,80,7,2,2000,80,0
714,8,1,Diaz J.,87,65,7,2,2000,87,1
715,8,1,Bjorkman J.,87,65,7,2,2000,65,0
716,8,1,Enqvist T.,12,85,7,2,2000,12,1
717,8,1,Portas A.,12,85,7,2,2000,85,0
718,7,5,Costa A.,18,21,7,2,2000,18,1
719,7,5,El Aynaoui Y.,18,21,7,2,2000,21,0
720,7,5,Kiefer N.,4,33,7,2,2000,4,1
721,7,5,Golmard J.,4,33,7,2,2000,33,0
722,7,5,Ferrero J.C.,39,25,7,2,2000,39,1
723,7,5,Mantilla F.,39,25,7,2,2000,25,0
724,7,6,Kiefer N.,4,18,7,2,2000,4,1
725,7,6,Costa A.,4,18,7,2,2000,18,0
726,7,7,Kiefer N.,4,39,7,2,2000,4,1
727,7,7,Ferrero J.C.,4,39,7,2,2000,39,0
728,8,1,Clement A.,51,118,7,2,2000,51,1
729,8,1,Pretzsch A.,51,118,7,2,2000,118,0
730,7,6,Ferrero J.C.,39,34,7,2,2000,39,1
731,7,6,Alami K.,39,34,7,2,2000,34,0
732,7,5,Alami K.,34,43,7,2,2000,34,1
733,7,5,Novak J.,34,43,7,2,2000,43,0
734,11,1,Norman M.,5,50,14,2,2000,5,1
735,11,1,Schalken S.,5,50,14,2,2000,50,0
736,11,1,Kiefer N.,4,44,14,2,2000,4,1
737,11,1,Vacek D.,4,44,14,2,2000,44,0
738,11,1,Golmard J.,49,33,14,2,2000,49,1
739,11,1,Zabaleta M.,49,33,14,2,2000,33,0
740,11,1,Kafelnikov Y.,2,121,14,2,2000,2,1
741,11,1,Kulti N.,2,121,14,2,2000,121,0
742,11,1,Hrbaty D.,23,26,14,2,2000,23,1
743,11,1,Safin M.,23,26,14,2,2000,26,0
744,11,1,Henman T.,11,51,14,2,2000,11,1
745,11,1,Martin A.,11,51,14,2,2000,51,0
746,11,1,Grosjean S.,19,36,14,2,2000,19,1
747,11,1,Medvedev A.,19,36,14,2,2000,36,0
748,10,6,Larsson M.,78,118,14,2,2000,78,1
749,10,6,Sa A.,78,118,14,2,2000,118,0
750,11,1,Dewulf F.,280,61,14,2,2000,280,1
751,11,1,Ivanisevic G.,280,61,14,2,2000,61,0
752,11,1,Bjorkman J.,69,9,14,2,2000,69,1
753,11,1,Lapentti N.,69,9,14,2,2000,9,0
754,10,7,Larsson M.,78,76,14,2,2000,78,1
755,10,7,Black B.,78,76,14,2,2000,76,0
756,10,6,Black B.,76,21,14,2,2000,76,1
757,10,6,Haas T.,76,21,14,2,2000,21,0
758,10,5,Sa A.,118,58,14,2,2000,118,1
759,10,5,Sargsian S.,118,58,14,2,2000,58,0
760,10,5,Larsson M.,78,56,14,2,2000,78,1
761,10,5,Schuettler R.,78,56,14,2,2000,56,0
762,11,1,Novak J.,40,41,14,2,2000,40,1
763,11,1,Johansson T.,40,41,14,2,2000,41,0
764,10,5,Haas T.,21,46,14,2,2000,21,1
765,10,5,Ferreira W.,21,46,14,2,2000,46,0
766,11,1,Escude N.,34,84,14,2,2000,34,1
767,11,1,Prinosil D.,34,84,14,2,2000,84,0
768,11,1,Pioline C.,15,81,14,2,2000,15,1
769,11,1,Voinea A.,15,81,14,2,2000,81,0
770,11,2,Pioline C.,15,19,14,2,2000,15,1
771,11,2,Grosjean S.,15,19,14,2,2000,19,0
772,11,1,Santoro F.,35,28,14,2,2000,35,1
773,11,1,Alami K.,35,28,14,2,2000,28,0
774,10,5,Black B.,76,43,14,2,2000,76,1
775,10,5,Chang M.,76,43,14,2,2000,43,0
776,11,7,Pioline C.,15,11,14,2,2000,15,1
777,11,7,Henman T.,15,11,14,2,2000,11,0
778,11,6,Pioline C.,15,49,14,2,2000,15,1
779,11,6,Golmard J.,15,49,14,2,2000,49,0
780,11,6,Henman T.,11,2,14,2,2000,11,1
781,11,6,Kafelnikov Y.,11,2,14,2,2000,2,0
782,11,5,Pioline C.,15,4,14,2,2000,15,1
783,11,5,Kiefer N.,15,4,14,2,2000,4,0
784,11,5,Kafelnikov Y.,2,13,14,2,2000,2,1
785,11,5,Rusedski G.,2,13,14,2,2000,13,0
786,11,5,Henman T.,11,23,14,2,2000,11,1
787,11,5,Hrbaty D.,11,23,14,2,2000,23,0
788,11,5,Golmard J.,49,5,14,2,2000,49,1
789,11,5,Norman M.,49,5,14,2,2000,5,0
790,11,2,Rusedski G.,13,280,14,2,2000,13,1
791,11,2,Dewulf F.,13,280,14,2,2000,280,0
792,11,2,Norman M.,5,110,14,2,2000,5,1
793,11,2,Wessels P.,5,110,14,2,2000,110,0
794,11,2,Kiefer N.,4,40,14,2,2000,4,1
795,11,2,Novak J.,4,40,14,2,2000,40,0
796,11,2,Kafelnikov Y.,2,34,14,2,2000,2,1
797,11,2,Escude N.,2,34,14,2,2000,34,0
798,11,2,Hrbaty D.,23,69,14,2,2000,23,1
799,11,2,Bjorkman J.,23,69,14,2,2000,69,0
800,11,2,Henman T.,11,35,14,2,2000,11,1
801,11,2,Santoro F.,11,35,14,2,2000,35,0
802,11,2,Golmard J.,49,98,14,2,2000,49,1
803,11,2,Siemerink J.,49,98,14,2,2000,98,0
804,11,1,Wessels P.,110,63,14,2,2000,110,1
805,11,1,Pavel A.,110,63,14,2,2000,63,0
806,11,1,Siemerink J.,98,12,14,2,2000,98,1
807,11,1,Enqvist T.,98,12,14,2,2000,12,0
808,11,1,Rusedski G.,13,29,14,2,2000,13,1
809,11,1,Kucera K.,13,29,14,2,2000,29,0
810,10,3,Schuettler R.,56,55,14,2,2000,56,1
811,10,3,Gambill J.M.,56,55,14,2,2000,55,0
812,10,2,Tillstrom M.,65,204,14,2,2000,65,1
813,10,2,Reneberg R.,65,204,14,2,2000,204,0
814,10,3,Sa A.,118,70,14,2,2000,118,1
815,10,3,Fromberg R.,118,70,14,2,2000,70,0
816,10,1,Zib T.,112,101,14,2,2000,112,1
817,10,1,Hantschk M.,112,101,14,2,2000,101,0
818,10,1,Woodforde M.,125,116,14,2,2000,125,1
819,10,1,Alonso J.,125,116,14,2,2000,116,0
820,10,1,Tieleman L.,97,193,14,2,2000,97,1
821,10,1,Bryan B.,97,193,14,2,2000,193,0
822,10,1,Stanoytchev O.,105,106,14,2,2000,105,1
823,10,1,Lareau S.,105,106,14,2,2000,106,0
824,10,1,Srichaphan P.,96,176,14,2,2000,96,1
825,10,1,Caratti C.,96,176,14,2,2000,176,0
826,10,1,Sanguinetti D.,113,93,14,2,2000,113,1
827,10,1,Dupuis A.,113,93,14,2,2000,93,0
828,10,1,Salzenstein J.,596,122,14,2,2000,596,1
829,10,1,Jonsson F.,596,122,14,2,2000,122,0
830,10,2,Black B.,76,127,14,2,2000,76,1
831,10,2,Rodriguez M.,76,127,14,2,2000,127,0
832,10,1,Sa A.,118,90,14,2,2000,118,1
833,10,1,Agenor R.,118,90,14,2,2000,90,0
834,10,1,Reneberg R.,204,94,14,2,2000,204,1
835,10,1,Goldstein P.,204,94,14,2,2000,94,0
836,10,1,Pretzsch A.,131,227,14,2,2000,131,1
837,10,1,Knowles M.,131,227,14,2,2000,227,0
838,10,3,Sargsian S.,58,97,14,2,2000,58,1
839,10,3,Tieleman L.,58,97,14,2,2000,97,0
840,10,1,Massu N.,99,126,14,2,2000,99,1
841,10,1,Etlis G.,99,126,14,2,2000,126,0
842,10,1,Mamiit C.,135,2000,14,2,2000,135,1
843,10,1,Jensen L.,135,2000,14,2,2000,2000,0
844,10,1,MacPhie B.,419,104,14,2,2000,419,1
845,10,1,Manta L.,419,104,14,2,2000,104,0
846,10,1,Levy H.,175,123,14,2,2000,175,1
847,10,1,Sekulov J.,175,123,14,2,2000,123,0
848,10,1,Rodriguez M.,127,95,14,2,2000,127,1
849,10,1,Gimelstob J.,127,95,14,2,2000,95,0
850,10,2,Chang M.,43,131,14,2,2000,43,1
851,10,2,Pretzsch A.,43,131,14,2,2000,131,0
852,10,1,Popp A.,109,100,14,2,2000,109,1
853,10,1,Behrend T.,109,100,14,2,2000,100,0
854,10,2,Fromberg R.,70,113,14,2,2000,70,1
855,10,2,Sanguinetti D.,70,113,14,2,2000,113,0
856,10,2,Ferreira W.,46,109,14,2,2000,46,1
857,10,2,Popp A.,46,109,14,2,2000,109,0
858,10,3,Haas T.,21,65,14,2,2000,21,1
859,10,3,Tillstrom M.,21,65,14,2,2000,65,0
860,10,3,Chang M.,43,64,14,2,2000,43,1
861,10,3,Gumy H.,43,64,14,2,2000,64,0
862,10,3,Black B.,76,37,14,2,2000,76,1
863,10,3,Woodruff C.,76,37,14,2,2000,37,0
864,10,2,Woodruff C.,37,125,14,2,2000,37,1
865,10,2,Woodforde M.,37,125,14,2,2000,125,0
866,10,2,Tieleman L.,97,38,14,2,2000,97,1
867,10,2,Courier J.,97,38,14,2,2000,38,0
868,10,2,Schuettler R.,56,96,14,2,2000,56,1
869,10,2,Srichaphan P.,56,96,14,2,2000,96,0
870,10,3,Ferreira W.,46,135,14,2,2000,46,1
871,10,3,Mamiit C.,46,135,14,2,2000,135,0
872,10,2,Sa A.,118,30,14,2,2000,118,1
873,10,2,Spadea V.,118,30,14,2,2000,30,0
874,10,2,Philippoussis M.,16,419,14,2,2000,16,1
875,10,2,MacPhie B.,16,419,14,2,2000,419,0
876,10,2,Mamiit C.,135,57,14,2,2000,135,1
877,10,2,Mirnyi M.,135,57,14,2,2000,57,0
878,10,2,Larsson M.,78,112,14,2,2000,78,1
879,10,2,Zib T.,78,112,14,2,2000,112,0
880,10,2,Haas T.,21,596,14,2,2000,21,1
881,10,2,Salzenstein J.,21,596,14,2,2000,596,0
882,10,2,Gumy H.,64,99,14,2,2000,64,1
883,10,2,Massu N.,64,99,14,2,2000,99,0
884,10,2,Sargsian S.,58,175,14,2,2000,58,1
885,10,2,Levy H.,58,175,14,2,2000,175,0
886,10,2,Gambill J.M.,55,105,14,2,2000,55,1
887,10,2,Stanoytchev O.,55,105,14,2,2000,105,0
888,13,1,Sargsian S.,57,143,21,2,2000,57,1
889,13,1,Viloca J.A.,57,143,21,2,2000,143,0
890,13,1,Puerta M.,128,45,21,2,2000,128,1
891,13,1,Vicente F.,128,45,21,2,2000,45,0
892,13,1,Meligeni F.,29,377,21,2,2000,29,1
893,13,1,Bruguera S.,29,377,21,2,2000,377,0
894,13,1,Lapentti N.,9,158,21,2,2000,9,1
895,13,1,Ulihrach B.,9,158,21,2,2000,158,0
896,13,1,Kuerten G.,6,131,21,2,2000,6,1
897,13,1,Etlis G.,6,131,21,2,2000,131,0
898,13,1,Koubek S.,38,85,21,2,2000,38,1
899,13,1,Portas A.,38,85,21,2,2000,85,0
900,13,1,Gumy H.,67,95,21,2,2000,67,1
901,13,1,Dupuis A.,67,95,21,2,2000,95,0
902,13,1,Hantschk M.,103,71,21,2,2000,103,1
903,13,1,Marin J.A.,103,71,21,2,2000,71,0
904,13,1,Gaudio G.,65,42,21,2,2000,65,1
905,13,1,Clavet F.,65,42,21,2,2000,42,0
906,13,1,Fromberg R.,70,90,21,2,2000,70,1
907,13,1,Sa A.,70,90,21,2,2000,90,0
908,13,1,Squillari F.,46,75,21,2,2000,46,1
909,13,1,Blanco G.,46,75,21,2,2000,75,0
910,13,1,Chela J.I.,129,56,21,2,2000,129,1
911,13,1,Black B.,129,56,21,2,2000,56,0
912,13,1,Hernandez A.,243,101,21,2,2000,243,1
913,13,1,Tieleman L.,243,101,21,2,2000,101,0
914,13,1,Stanoytchev O.,107,55,21,2,2000,107,1
915,13,1,di Pasquale A.,107,55,21,2,2000,55,0
916,13,5,Chela J.I.,129,103,21,2,2000,129,1
917,13,5,Hantschk M.,129,103,21,2,2000,103,0
918,13,2,Chela J.I.,129,6,21,2,2000,129,1
919,13,2,Kuerten G.,129,6,21,2,2000,6,0
920,13,2,Gaudio G.,65,243,21,2,2000,65,1
921,13,2,Hernandez A.,65,243,21,2,2000,243,0
922,13,2,Hantschk M.,103,107,21,2,2000,103,1
923,13,2,Stanoytchev O.,103,107,21,2,2000,107,0
924,13,2,Koubek S.,38,70,21,2,2000,38,1
925,13,2,Fromberg R.,38,70,21,2,2000,70,0
926,13,2,Lapentti N.,9,57,21,2,2000,9,1
927,13,2,Sargsian S.,9,57,21,2,2000,57,0
928,13,2,Puerta M.,128,67,21,2,2000,128,1
929,13,2,Gumy H.,128,67,21,2,2000,67,0
930,13,2,Squillari F.,46,91,21,2,2000,46,1
931,13,2,Agenor R.,46,91,21,2,2000,91,0
932,13,5,Koubek S.,38,65,21,2,2000,38,1
933,13,5,Gaudio G.,38,65,21,2,2000,65,0
934,13,5,Puerta M.,128,74,21,2,2000,128,1
935,13,5,Canas G.,128,74,21,2,2000,74,0
936,13,5,Squillari F.,46,9,21,2,2000,46,1
937,13,5,Lapentti N.,46,9,21,2,2000,9,0
938,13,6,Chela J.I.,129,38,21,2,2000,129,1
939,13,6,Koubek S.,129,38,21,2,2000,38,0
940,13,6,Puerta M.,128,46,21,2,2000,128,1
941,13,6,Squillari F.,128,46,21,2,2000,46,0
942,13,2,Canas G.,74,29,21,2,2000,74,1
943,13,2,Meligeni F.,74,29,21,2,2000,29,0
944,13,1,Agenor R.,91,87,21,2,2000,91,1
945,13,1,Diaz J.,91,87,21,2,2000,87,0
946,13,7,Chela J.I.,129,128,21,2,2000,129,1
947,13,7,Puerta M.,129,128,21,2,2000,128,0
948,12,6,Rosset M.,72,12,21,2,2000,72,1
949,12,6,Enqvist T.,72,12,21,2,2000,12,0
950,12,7,Rosset M.,72,3,21,2,2000,72,1
951,12,7,Kafelnikov Y.,72,3,21,2,2000,3,0
952,12,1,Arazi H.,27,60,21,2,2000,27,1
953,12,1,Gambill J.M.,27,60,21,2,2000,60,0
954,12,1,Enqvist T.,12,78,21,2,2000,12,1
955,12,1,Voinea A.,12,78,21,2,2000,78,0
956,12,1,Federer R.,66,4,21,2,2000,66,1
957,12,1,Kiefer N.,66,4,21,2,2000,4,0
958,12,1,Hrbaty D.,21,63,21,2,2000,21,1
959,12,1,Pavel A.,21,63,21,2,2000,63,0
960,12,1,Ivanisevic G.,61,142,21,2,2000,61,1
961,12,1,Black W.,61,142,21,2,2000,142,0
962,12,1,Kafelnikov Y.,3,36,21,2,2000,3,1
963,12,1,Medvedev A.,3,36,21,2,2000,36,0
964,12,1,Kucera K.,33,39,21,2,2000,33,1
965,12,1,Novak J.,33,39,21,2,2000,39,0
966,12,1,Pioline C.,10,50,21,2,2000,10,1
967,12,1,Martin A.,10,50,21,2,2000,50,0
968,12,1,Rosset M.,72,69,21,2,2000,72,1
969,12,1,Ljubicic I.,72,69,21,2,2000,69,0
970,12,1,Rusedski G.,15,54,21,2,2000,15,1
971,12,1,Clement A.,15,54,21,2,2000,54,0
972,12,1,Santoro F.,34,37,21,2,2000,34,1
973,12,1,Safin M.,34,37,21,2,2000,37,0
974,12,1,Saulnier C.,163,53,21,2,2000,163,1
975,12,1,Schuettler R.,163,53,21,2,2000,53,0
